Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0226_C2079361F.jpg,F. J. Hermann,F.J. Hermann,N/A,20519,"December 19, 1972",1972-12-19,1972-12-19,Vesicularia vesicularis (Schwaegr.) Broth.,Vesicularia vesicularis (Schwaegr.) Broth.,H. Robinson,N/A,N/A,Colombia,Santander,N/A,Paraguitas,"On base of tree trunk, Paraguitas, 1/4 mile NW.","On base of tree trunk, Paraguitas, one quarter mile northwest",N/A,,alt. ca. 4000 ft.,N/A,1009141,Typed,no type status
0227_C2079362F.jpg,RICHARD EVANS SCHULTES,R.E. Schultes,N/A,11107,"Dec., 1950",1950-12-01,1950-12-31,Vesicularia vesicularis (Schwgr.) Broth.,Vesicularia vesicularis (Schwgr.) Broth.,D.G. Griffin III,"Dec., 1950",N/A,Colombia,Intendencia del Meta,N/A,N/A,alrededores de Villavicencio,alrededores de Villavicencio,N/A,,Alt 500 m.,N/A,N/A,Typed,no type status
0228_C2079715F.jpg,"J.P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schultze-Motel",J.P. Frahm,"P. Geissler, S.R. Gradstein, G. Philippi, W. Schultze-Motel",875,4.9.1982,1982-09-04,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii (Tayl.) Mitt.,W. Schultze-Motel,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,"Prov. Chachapoyas, Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417, sexponierter Hang, hochandiner Regenwald auf Kalkstein","Prov. Chachapoyas, Strasse Chachapoyas Cajamarca above Leimebamba km 417, sexponierter Hang, high Andean rainforest on limestone",hochandiner Regenwald auf Kalkstein,,2800 msn.,N/A,1767822,Typed,no type status
0229_C2079716F.jpg,J. Kenneth Wright,J.K. Wright,N/A,48606,1 April 1964,1964-04-01,1964-04-01,"Entodon jamesonii (Tayl.) Mitt. dupl. det. H. Robinson, 1966",Entodon jamesonii (Tayl.) Mitt.,H. Robinson,1966,N/A,Peru,Amazonas,Chachapoyas,N/A,"Cerros Calla Calla, este side, 5 km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality).","Cerros Calla Calla, east side, 5 kilometers above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality)",N/A,,Altitude 4300 meters,N/A,1028164,Typed,no type status
0230_C2079717F.jpg,Dan Griffin,D. Griffin,N/A,PV-966,30 Jan. 1985.,1985-01-30,1985-01-30,Entodon jamesonii (Tayl.) Broth.,Entodon jamesonii (Tayl.) Broth.,D. Griffin,N/A,N/A,Venezuela,Estado Merida,N/A,Finca de Los Granates,al borde del rio de Los Granates y en los bancos arenosos,"Finca de Los Granates, along the edge of the river Los Granates and on the sandy banks","Sobre roca seca, a sombra.",,"ca. 3,000-3,100 m",N/A,1064416,Typed,no type status
0231_C2079718F.jpg,Ynes Mexia,Y. Mexia,N/A,5697,"April 21, 1931",1931-04-21,1931-04-21,Entodon Lindbergii Hedw.,Entodon Lindbergii Hedw.,A.L. Andrews,N/A,N/A,Brazil,Minas Gerais,N/A,Cordisburgo,"Pau de Fruta, Fazenda do Diamante, Campo viridibus, in terreno arenoso, Base of living tree in shade.","Fazenda do Diamante, Campo Viridibus, base of living tree in shade","Campo viridibus, in terreno arenoso, base of living tree in shade",,Alt. 500 m.,N/A,807181,Typed,no type status
0232_C2079719F.jpg,legit S. Watson,S. Watson,N/A,1023,s.d.,0000-00-00,0000-00-00,Entosthodon longirostris (Hedw.) Grout,Entosthodon longirostris (Hedw.) Grout,N/A,s.d.,N/A,United States of America,North Carolina,N/A,N/A,N/A,[precise locality unknown],N/A,,N/A,N/A,1078203,Typed,no type status
0233_C2079720F.jpg,Marko Lewis,M. Lewis,N/A,79-590,8 February 1979,1979-02-08,1979-02-08,Entodon cf. nanc-limaicum C. Mü. ( = E. micans Herz.),Entodon micans,W. Buck,1980,N/A,Bolivia,Tarija,N/A,N/A,"DEPTO. TARIJA, PROV. MÉNDEZ;PROV. CERCADO;PROV. AVILÉS; Canyon 5 mi SW of Tablada, SW of Tarija; 31.5°, 64.5° W.","Canyon 5 miles southwest of Tablada, southwest of Tarija",Bank of creek,,2160 m.,"31.5°, 64.5° W.",N/A,Typed,no type status
0234_C2079721F.jpg,Marko Lewis,M. Lewis,N/A,79-1220,22 March 1979,1979-03-22,N/A,Entodon nano-climacium C. M. (E = M clincis Herz.),Entodon nano-climacium C. M. (E = M clincis Herz.),M. Buck,1980,N/A,Bolivia,La Paz,Larecaja,Sorata,"DEPTO. LA PAZ, PROV. LARECAJA: Near large cut-crop 2 mi. from Sorata down Rio Constata, 15° 41' S., 68° 43' W.",Near large cut-crop 2 miles from Sorata down Rio Constata,Very shady ground along creek in humid shrubs,,2600 m.,"15° 41' S., 68° 43' W.",1678759,Typed,no type status
0235_C2079722F.jpg,Harry Ward Foote,H.W. Foote,N/A,s.n.,Sept. 3,1911-09-03,1911-09-03,Erpodium glaziovii Mitt.,Erpodium glaziovii Mitt.,N/A,N/A,N/A,Peru,N/A,N/A,N/A,"On rocks near San Miguel, 1000ft",On rocks near San Miguel,N/A,,1000ft,N/A,N/A,Mix of Handwritten and Typed,no type status
0236_C2079723F.jpg,Marko Lewis,M. Lewis,N/A,79-1346,1 April 1979,1979-04-01,N/A,cf. Entodon polycaapus ,cf. Entodon polycaapus ,W. Buck,1980,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Between Abra Huallatani and waterfall at Millipaya",Between Abra Huallatani and waterfall at Millipaya,"Waterfall ravine, highest extension of shrubs",,3780 m.,"15°51' S, 68°39' W.",1068734,Typed,no type status
0237_C2079595F.jpg,H. Roivainen,H. Roivainen,N/A,2095,25.I.1970,1970-01-25,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,R. Ochyra,1996,N/A,Argentina,Tierra del Fuego Austral,N/A,Ushuaia,"Ushuaia, Arroyo Grande, en fisuras de roca y en raices humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada","Ushuaia, Arroyo Grande, rock fissures and humus-clayey roots of Nothofagus pumilio, on the edge of the waterfall","In rock fissures and humus-clayey roots of Nothofagus pumilio, on the edge of the waterfall",,150 m,"54°47'S, 68°14'W",N° 1182417,Typed,no type status
0238_C2079596F.jpg,H. Roivainen,H. Roivainen,N/A,1352,21.12.1969,1969-12-21,N/A,Isoterygium pulchellum (Brid.) Jaeg.,Isoterygium pulchellum (Brid.) Jaeg.,Ochyra 1996,N/A,N/A,Argentina,Tierra del Fuego,N/A,N/A,"Tierra del Fuego australis, Valle del río Pipo",Valle del río Pipo,Suelo humoso húmedo en el pendiente del río,,300 m s.m.,"54°46'S, 68°20'W",1182415,Typed,no type status
0239_C2079597F.jpg,E. P. Killip & A. C. Smith,E. P. Killip,A. C. Smith,14971,"November 29, 1926",1926-11-29,N/A,Isoterygium stigonocarpum (Cal.) Par.,Isoterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Colombia,Santander,N/A,N/A,Between Puerto Wilches and Puerto Santos,between Puerto Wilches and Puerto Santos,N/A,,N/A,N/A,1034009,Mix of Handwritten and Typed,no type status
0240_C2079598F.jpg,Richard Evans Schultes,R.E. Schultes,N/A,11110,"Dec., 1950",1950-12-00,1950-12-00,Isoptrygium tenerum (Sw.) Mitt.,Isoptrygium tenerum (Sw.) Mitt.,D.A. Griffin III,1988,N/A,Colombia,Meta,N/A,Villavicencio,Intendencia del Meta: alrededores de Villavicencio,Alrededores de Villavicencio,N/A,,500 m.,N/A,N/A,Typed,no type status
0241_C2079599F.jpg,D.C. Geijskes,D.C. Geijskes,N/A,s.n.,29-9-1952,1952-09-29,1952-09-29,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,H.R. Zijlman,N/A,N/A,Suriname,N/A,N/A,N/A,"Marowijne River, Armina Falls rainforest","Marowijne River, Armina Falls rainforest","On roots and rocks on bank of river, shai.",,N/A,N/A,1073518,Typed,no type status
0242_C2079600F.jpg,Ynes Mexia,Y. Mexia,N/A,8041,"July 6-7, 1930",1930-07-06,1930-07-07,Isopterygium brasiliense (Sw.) Mitt. var. Viçosae,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,"Agricultural College land, Horticultural Hill","Agricultural College land, Horticultural Hill",On oozing woods near base. Abundant.,,Alt. 870 m,N/A,1039979,Typed,no type status
0243_C2079601F.jpg,Ynes Mexia,Y. Mexia,N/A,4888,"July 21, 1930",1930-07-21,N/A,Isopogrygium laxum auct. non (Hedw.) Broth.,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College,Viçosa Agricultural College,Shady streambanks. On rotten wood.,,Alt. 675 m.,N/A,837365,Typed,no type status
0244_C2079602F.jpg,"Ynes Mexia, No. 8030",Y. Mexia,N/A,8030,"Dec. 8, 1930",1930-12-08,1930-12-08,Isopogonum brachypogon (Tayl.) Mitt. var. viosca,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Road to Sao Luiz.,Road to Sao Luiz,Dense forest on rotten log. In fruit.,,Alt. 710 m.,N/A,870841,Typed,no type status
0245_C2079603F.jpg,Ynes Mexia,Y. Mexia,N/A,54421,"Dec. 23, 1930",1930-12-23,N/A,Isoterygium tenerum (Sw.) Mitt.,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Viçosa Agricultural College lands. Base of Horticulture Hill.,"Viçosa Agricultural College lands, base of Horticulture Hill",On rotting log in woods. Abundant.,,Alt. 670 m.,N/A,370883,Typed,no type status
0246_C2079604F.jpg,"H. S. Irwin, R. M. Harley, G. L. Smith",H.S. Irwin,"R.M. Harley, G.L. Smith",31332,2 March 1971,1971-03-02,N/A,Isoterygium tenerum (Sw.) Mitt.,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brasil,N/A,N/A,N/A,Valley of the Rio das Ondas,"On the bark and exposed roots of Cecropiaceae, and on adjacent soil, at river bank, Curva-care, gallery forest and adjacent out-rider, ca. 10km W. of Barreiras ",gallery forest and adjacent out-rider,,ca. 500m.,N/A,N/A,Typed,no type status
0247_C2079606F.jpg,Ynes Mexia,Y. Mexia,N/A,4844,"July 21, 1929",1929-07-21,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,"Viçosa Agricultural College lands, Corrego Feliz","Viçosa Agricultural College lands, Corrego Feliz","Shady streambank, on rotten logs",,Alt. 675 m.,N/A,830845,Typed,no type status
0248_C2079607F.jpg,Ynes Mexia,Y. Mexia,N/A,4690,"May 14, 1930",1930-05-14,1930-05-14,Isoptrygium curvifolium (Sw.) Mitt. Ex P.,Isoptrygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,"Fazenda de Crosstuma, Viçosa, Minas Gerais",Fazenda de Crosstuma,"Wood on slope, on rotten logs",,Alt. 700 m.,N/A,870839,Typed,no type status
0249_C2079608F.jpg,Ynes Mexia,Y. Mexia,N/A,4884,"July 21, 1930",1930-07-21,1930-07-21,Isopterygium cumulicola (Hampe) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,19 88,N/A,Brazil,Minas Geras,N/A,Viçosa,Viçosa Agricultural College lands. Carrigo Ribeiro.,"Viçosa Agricultural College lands, Carrigo Ribeiro","Shady stream bank, on rotten log.",,Alt. 675 m.,N/A,1039977,Typed,no type status
0250_C2079609F.jpg,Ynes Mexia,Y. Mexia,N/A,4545,"March 31, 1930",1930-03-31,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Mato Grosso,N/A,Vicos,Road to São Miguel. Over rotten tree trunk.,Road to São Miguel; On rotting tree trunk.,"Near stream ""turba"". Out over woods on slope. On rotting tree trunk.",,710 m.,N/A,N/A,Typed,no type status
0251_C2079611F.jpg,W. Schieffner,W. Schieffner,N/A,2898,1951-56-57,1951-00-00,1957-00-00,Isopterygium aurantiacum (Mitt.) Jaeg.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Sao Paulo,N/A,N/A,"prope urbem Cerqueira-Cesar, in palude","prope urbem Cerqueira-Cesar, in palude",in palude,,650 m.,N/A,N/A,Typed,no type status
0252_C2079856F.jpg,Ynes Mexia,Y. Mexia,N/A,4641,"July 6, 1930",1930-07-06,N/A,Isoterygium brachyneuron (Hook. W.) Mitt. ex P. de la Varde,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,s.d.,Viçosa Agricultural College lands. ,Viçosa Agricultural College lands,Horticultural Hill. Cut over woods near base. On rotting logs. Abundant.,,alt. 670 m.,N/A,N/A,Mix of Handwritten and Typed,no type status
0253_C2079858F.jpg,R. S. Williams,R.S. Williams,N/A,2035,"June 2, 1901",1901-06-02,N/A,Isoterygium tenerrimum (Sw.) Mitt.,Isoterygium tenerrimum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Bolivia,N/A,N/A,N/A,"San Vicente, 1300 meters, on rocks","San Vicente, on rocks",on rocks,,1300 meters,N/A,1039993,Mix of Handwritten and Typed,no type status
0254_C2079859F.jpg,R.S. Williams,R.S. Williams,N/A,2037,s.d.,1901-00-00,1902-00-00,Isopterygium tenerum (Sw.) Mitt. Thuidium,Isopterygium tenerum (Sw.) Mitt.,R.E. Ireland,1988,N/A,Bolivia,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status
0255_C2010970F.jpg,I. Hagen,I. Hagen,N/A,s.n.,s.d.,s.d.,s.d.,Sphagnum auriculatum (Schpr.) à la Sagne (Schultze),Sphagnum auriculatum (Schpr.) à la Sagne (Schultze),N/A,N/A,N/A,Norway,N/A,N/A,N/A,Norvegia Wildebouffjorden (east of L. Fritjobjn),Wildebouffjorden (east of L. Fritjobjn),[precise locality unknown],,altit. mtr. 700-1200 mtr,N/A,N/A,Handwritten,no type status
0256_C2010972F.jpg,N/A,N/A,N/A,s.n.,s.d.,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,United Kingdom,N/A,N/A,N/A,England,England ,N/A,,N/A,N/A,65531,Typed,no type status
0257_C2000534F.jpg,Geo Creplin,G. Creplin,N/A,s.n.,1878,1878-00-00,1878-00-00,Polytrichum alpestre Hoppe,Polytrichum alpestre Hoppe,N/A,N/A,N/A,Andorra,N/A,N/A,N/A,Pyrénées: Corces de Joret,Corces de Joret,[habitat description not available],,N/A,N/A,N/A,Typed,no type status
0258_C2000536F.jpg,Ex Herb. W. Hitten,W. Hitten,N/A,s.n.,s.d.,s.d.,s.d.,Pogonatum urnigerum,Pogonatum urnigerum,N/A,N/A,N/A,United Kingdom,England,Sussex,N/A,"Sussex, England","Sussex, England",N/A,,N/A,N/A,1096014,Handwritten,no type status
0259_C2000538F.jpg,E.H. Eames,E.H. Eames,N/A,s.n.,s.d.,s.d.,s.d.,Isoetes engelmannii,Isoetes engelmannii,N/A,N/A,N/A,United States,Connecticut,N/A,Upper Stepney,Upper Stepney Conn.,"Upper Stepney, Connecticut",N/A,,N/A,N/A,1182972,Mix of Handwritten and Typed,no type status
0260_C2000542F.jpg,Herbarium Ed. Jeanpert,N/A,N/A,s.n.,s.d.,N/A,N/A,Sphagnum medium Limpr. var microphyllum VILL. à HUET,Sphagnum medium Limpr. var microphyllum VILL. à HUET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Font.- l'Évêque and Bois Luissant, terrain",[precise locality unknown],N/A,,N/A,N/A,1058477,Handwritten,no type status
0261_C2000932F.jpg,C. Müller Frhr.,C. Müller Frhr.,N/A,s.n.,9. Sept. 1905,1905-09-09,1905-09-09,Pogonatum urnigerum (L.) P. Beauv. c. fr.,Pogonatum urnigerum (L.) P. Beauv. c. fr.,E. Beier,Nov. 10. 1909,N/A,Germany,N/A,N/A,N/A,"Raben: auf Erde in Felsritzen zwischen Düben und Seerbeek am Fichtelberge, (etwa 1210 m. ü. M.)",Felsritzen zwischen Düben und Seerbeek am Fichtelberge,auf Erde in Felsritzen,,etwa 1210 m. ü. M.,N/A,s.n.,Handwritten,no type status
0262_C2000934F.jpg,leg. Zd. Pilous,Zd. Pilous,N/A,s.n.,V.1946,1946-05-00,1946-05-00,Regmatium umbrorum Rchb.,Regmatium umbrorum Rchb.,N/A,N/A,Musci xeniolovii et orthotrici assocati,Czech Republic,Bohemia,N/A,N/A,"Bohemia, montes Krkonose, In declivis graminosis silvaticis prope pagum Horni Vrchlabi, ca 580 m","montes Krkonose, In declivis graminosis silvaticis prope pagum Horni Vrchlabi",N/A,,ca 580 m,N/A,N/A,Handwritten,no type status
0263_C2000936F.jpg,Collected in 1843 by James Thompson,J. Thompson,N/A,s.n.,1843,1843-00-00,1843-00-00,Gonatobotrys simplex,Gonatobotrys simplex,N/A,N/A,N/A,United Kingdom,Scotland,N/A,N/A,N/A,[precise locality unknown],N/A,,N/A,N/A,1230790,Handwritten,no type status
0264_C2000938F.jpg,Ed. Jeanpert,Ed. Jeanpert,N/A,s.n.,s.d.,s.d.,s.d.,Hypnum cupressiforme,Hypnum cupressiforme,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fontainebleau,Fontainebleau,N/A,,N/A,N/A,1058446,Typed,no type status
0265_C2000940F.jpg,N/A,N/A,N/A,s.n.,N/A,1945-05-00,1945-05-00,Polytrichum alpinum Hedw.,Polytrichum alpinum Hedw.,N/A,N/A,N/A,USA,Minnesota,Cook,Grand Marais,"Grand Marais, Cook, Minnesota",[precise locality unknown],N/A,,N/A,N/A,1153426,Typed,no type status
0266_C2000943F.jpg,C. Jensen,C. Jensen,N/A,s.n.,25/10 1901,1901-10-25,1901-10-25,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum (Hedw.) P. Beauv.,N/A,N/A,N/A,Denmark,Sjælland,N/A,N/A,Maglebrækkov by Rørvig,Maglebrækkov by Rørvig,in a gravel-pit,,N/A,N/A,AP 1953,Typed,no type status
0267_C2000945F.jpg,P.A. Pételot,P.A. Pételot,N/A,s.n.,20 October 1939,1939-10-20,N/A,Bryum argentium Brid.,Bryum argentium Brid.,N/A,N/A,N/A,Vietnam,Tonkin,N/A,N/A,Tonkin,[precise locality unknown],N/A,,N/A,N/A,1058475,Handwritten,no type status
0268_C2000947F.jpg,N/A,N/A,N/A,s.n.,s.d.,N/A,N/A,Sphaeradenia microcephala Type de La Reunion (Bois Court Grand),Sphaeradenia microcephala,N/A,N/A,N/A,Reunion,N/A,N/A,N/A,Bois Court Grand,Bois Court Grand,N/A,,N/A,N/A,1058481,Typed,type
0269_C2000949F.jpg,N/A,N/A,N/A,s.n.,MAY 1946,1946-05-00,1946-05-00,Sphagnum cuspidatum,Sphagnum cuspidatum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,,N/A,N/A,1182976,Mix of Handwritten and Typed,no type status
0270_C2010614F.jpg,G. Arsène,G. Arsène,N/A,s.n.,Xe 18. 07 1942,1942-07-18,1942-07-18,Sporobolus virginicus (L.) Kunth var. tenuissimus Mez,Sporobolus virginicus var. tenuissimus,G. Arsène,s.d.,N/A,Brazil,Rio de Janeiro,N/A,N/A,"près d'une hutte, Val d'Avicenne","près d'une hutte, Val d'Avicenne","[habitat unknown, insufficient data]",,1750m,N/A,1050871,Handwritten,no type status
