record_ref,fieldname,observed_val,true_val,is this field,,,,
https://fm-digital-assets.fieldmuseum.org/2303/687/C0268585F.jpg,identifiedBy,Dale H. Vitt,D. H. Vitt,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/687/C0268585F.jpg,verbatimLocality,"Mt. Sarawaket Southern Range 2.5 km S of L. Gwama open alpine grassland and ""subalpine"" forest at L. Kenoroh E of Mt. Enggum","Papua New Guinea. Morobe Prov.: Mt. Sarawaket Southern Range 2.5 km S of L. Gwam, at L. Kenzoroh E of Mt. Enggum",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/687/C0268585F.jpg,locality,Mt. Sarawaket Southern Range 2.5 kilometers south of L. Gwama east of Mt. Enggum,"Mount Sarawaket, southern range, 2.5 kilometers south of Lake Gwam, at Lake Kenzoroh, east of Mount Enggum",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/687/C0268585F.jpg,habitat,"Open alpine grassland and ""subalpine"" forest",Open alpine grassland and subalpine forest,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/687/C0268585F.jpg,verbatimCoordinates,6°21'S 147°08'E,"6°21'S, 147°07'E",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimCollectors,Coll. M. Mizutani and I. Yoshimura,M.Mizutani and I.Yoshimura,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,recordNumber,s.n.,1379,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimEventDate,"Jan. 23, 1975","Jan. 23,1975",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimIdentification,Macromitrium synoicum Sull. et Lesq.,Macromitrium gymnostomum Sull. et Lesq.,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,latestScientificName,Macromitrium synoicum,Macromitrium gymnostomum,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,identifiedBy,Z. I.,Z. Iwatsuki,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimDateIdentified,s.d.,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,firstPoliticalUnit,Okinawa,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimLocality,"Iriomote, Sonai","Ryukyu: Isl. Iriomote, Sonai",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,locality,"Iriomote, Sonai",Ryukyu Islands | Iriomote Island | Sonai,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,habitat,on tree trunk,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,verbatimElevation,1-10 m alt.,1-10 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/691/C0268587F.jpg,otherCatalogNumbers,1379,1049048,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,verbatimCollectors,leg. C. K. Sakurai,K. Sakurai,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,collectedBy,C. K. Sakurai,K. Sakurai,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,recordNumber,X. 1932,141,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,verbatimEventDate,X. 1932,X.1932,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,identifiedBy,N/A,K. Sakurai,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,firstPoliticalUnit,Honshu,Musashi,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,secondPoliticalUnit,Musashi,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,verbatimLocality,prope fluvios et Robikioke rupiola photophila,"Japonia, Honshiu, Musashi, prope fauces d. Kobotoke",0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,locality,prope fluvios et Robikioke rupiola photophila,Honshiu Island | Prope fauces de Kobotoke,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/693/C0268588F.jpg,habitat,N/A,Mountain slope,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,verbatimCollectors,Coll. K. Sato,K. Saito,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,collectedBy,K. Sato,K. Saito,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,recordNumber,s.n.,639,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,verbatimIdentification,Macromitrium gymnostomum Sull. & Lesq.,Macromitrium gymnostomum Sull. et Lesq.,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,municipality,Sumiyo-mura,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,verbatimLocality,Isl. Amami-oshima Kagoshima Pref.,"Japan: Sumiyo-mura, Isl. Amami-ohshima, Kagowhima Pref.",1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,locality,Isl. Amami-oshima,Amami Oshima Island | Sumiyomura,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,habitat,On rock,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,verbatimElevation,elevation about 120 m,about 120 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2303/695/C0268589F.jpg,otherCatalogNumbers,639,1051109,0,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,verbatimIdentification,Poconatum urnigerum (Hedw.) P.B.,Pogonatum urnigerum(Hedw.)P.B.,1,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,latestScientificName,Poconatum urnigerum,Pogonatum urnigerum,1,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,firstPoliticalUnit,Azores,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,municipality,S. Miguel,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,verbatimLocality,talus découvert Salto do Cavalo vers 700 m,Salto do Cavalo S. Miguel,1,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,locality,Salto do Cavalo,"Azores | São Miguel, Salto do Cavalo",1,,,,
https://fm-digital-assets.fieldmuseum.org/2302/601/C0268725F.jpg,habitat,talus découvert,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/796/C0341037F.jpg,verbatimLocality,Tacacoma 3 Between 5-6 km S of Tacacoma along road to Quiabaya 16-17 km N of Sorata,"Depto. La Paz Prov. Larecaja: 'Tacacoma 3' Between 5-6 km S of Tacacoma along road to Quiabaya, 16-17 km N of Sorata",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/796/C0341037F.jpg,locality,Tacacoma 3 Between 5-6 kilometers south of Tacacoma along road to Quiabaya 16-17 kilometers north of Sorata,"Between 5-6 kilometers south of Tacacoma along road to Quiabaya, 16-17 kilometers north of Sorata",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/796/C0341037F.jpg,habitat,Super humid Ceja de Montaña forests following ravines In small rill in dripping area of small waterfall,"Super humid Ceja de Montaña forests following raviens, in small rill in dripping area of small waterfall",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/796/C0341037F.jpg,verbatimElevation,ca 3550 m,ca. 3550 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/796/C0341037F.jpg,verbatimCoordinates,15°36'S 68°39'W,"15°36'S, 68°39'W",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/797/C0341038F.jpg,verbatimLocality,Along road 1 mi. from Sorata towards Achacachi,"Depto. La Paz, Prov. Larecaja: Along road 1 mi. from Sorata towards Achacachi",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/797/C0341038F.jpg,locality,Along road 1 miles from Sorata towards Achacachi,Along road 1 mile from Sorata towards Achacachi,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/797/C0341038F.jpg,verbatimElevation,2740 m.,2740 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/797/C0341038F.jpg,verbatimCoordinates,"15° 45' S, 68° 42' W","15° 45' S., 68° 42' W",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/797/C0341038F.jpg,otherCatalogNumbers,110674,1078795,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/798/C0341040F.jpg,secondPoliticalUnit,Chapare,Chaparé,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/798/C0341040F.jpg,verbatimLocality,Slope of Cerro Khachi N. of Corani 3030 m,"Depto. Cochabamba, Prov. Chaparé: Slope of Cerro Khachi, N. of Corani",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/798/C0341040F.jpg,locality,Slope of Cerro Khachi North of Corani,"Slope of Cerro Khachi, north of Corani",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/798/C0341040F.jpg,verbatimCoordinates,17° 11' S 65° 54' W,"17° 11' S., 65° 54' W",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/798/C0341040F.jpg,otherCatalogNumbers,113558,1078769,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/803/C0341047F.jpg,verbatimCollectors,Collector: Alice W. M. A. M. Brunn,Miss W. M. A. Booke,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/803/C0341047F.jpg,collectedBy,A. W. M. Brunn,W. M. A. Brooke,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/803/C0341047F.jpg,verbatimEventDate,13 Oct. 1950,13 Oct.1950,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/803/C0341047F.jpg,verbatimElevation,10000 ft.,10000 ft,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,verbatimCollectors,Miss W. M. A. Brookes,Miss W. M. A. Booke,1,,Should be Brooke,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,collectedBy,W. M. A. Brookes,W. M. A. Brooke,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,verbatimEventDate,13 Oct. 1950,13 Oct.1950,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,verbatimIdentification,Phleobothis,Philonotis,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,latestScientificName,Phleobothis,Philonotis,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/804/C0341048F.jpg,verbatimElevation,10000 ft.,10000 ft,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/806/C0341051F.jpg,secondPoliticalUnit,Chapare,Chaparé,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/806/C0341051F.jpg,verbatimLocality,Slope of Cerro Khachi N of Corani 3030 m On stones and banks of seepy creek in cloud forest ravine with tree ferns,"Depto. Cochabamba, Prov. Chaparé: Slope of Cerro Khachi, N. of Corani",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/806/C0341051F.jpg,locality,Slope of Cerro Khachi North of Corani 3030 meters,"Slope of Cerro Khachi, north of Corani",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/806/C0341051F.jpg,verbatimCoordinates,17° 11' S 66° 54' W,"17° 11' S., 65° 54' W",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,verbatimCollectors,leg. P.-F. Hegewald,P+E. Hegewald,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,collectedBy,P.-F. Hegewald,P. Hegewald,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,secondaryCollectors,N/A,E. Hegewald,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,verbatimIdentification,Philonotis sphaerocarpa (Hedw.) Brid.,Philonotis sphaerrocarpa (Hedw.) Brid.,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,identifiedBy,Dana Griffin III,D. Griffin III,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,locality,Las Palmas between Balsas and Leimebamba,"Las Palmas, zwischen Balsas und Leimebamba",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,habitat,"Fels, Erde, Mauer, Baum, Strauch, Holz, See, Bach",N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/879/C0341117F.jpg,verbatimElevation,3000 m,±3000 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,verbatimCollectors,"Coll. Frank D. Bowers, Paul Somers, Jr., Claudio Delgadillo M. & J. ","Frank D. Bowers, Claudio Delgadillo M., and Paul Somers,Jr.",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,secondaryCollectors,"P. Somers, Jr. | C. Delgadillo M. | J. ","C. Delgadillo M. | P. Somers, Jr.",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,latestScientificName,Braunia secunda,Braunia andrieuxii,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,identifiedBy,A. J. Sharp,E. De Luna,1,,two labels,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,verbatimDateIdentified,N/A,1992,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,verbatimLocality,Sierra de Laguna 15 miles east of Todos Santos,Terr.Baja California Sur : Sierra de Laguna. 15 miles east of Todos Santos,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,locality,Sierra de Laguna 15 miles east of Todos Santos,"Sierra de Laguna, 15 miles east of Todos Santos",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,habitat,"Oak-pine and grassland with dry and flowing streams On boulder, mesa, open valley",Oak-pine and grassland with dry and flowing streams,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/513/C0341152F.jpg,verbatimElevation,Alt. ca. 6300 ft.,ca. 6300 ft,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,verbatimCollectors,"A. J. and E. B. Sharp, E. C. Cleach, K. R. Thornburgh","A.J. and E.B. Sharp, E.C. Clebsch, K.R. Thornburgh",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,secondaryCollectors,E. B. Sharp | E. C. Cleach | K. R. Thornburgh,E. B. Sharp | E. C. Clebsch | K. R. Thornburgh,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,recordNumber,2681,2281,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,latestScientificName,Braunia secunda,Braunia andrieuxii,1,,two labels,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,identifiedBy,Efrain De Luna,E. De Luna,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,verbatimLocality,"Near El Punto on Hwy. 175, Oaxaca, México","Near El Punto on Hwy. 175, Oaxaca; Mexico",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/538/C0341164F.jpg,verbatimElevation,1625 m,±1625 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,verbatimCollectors,"A. J. and E. B. Sharp, E. C. Clebsch, K. I. Hornburgh","A.J. and E.B. Sharp, E.C. Clebsch, K.R. Thornburgh",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,secondaryCollectors,E. B. Sharp | E. C. Clebsch | K. I. Hornburgh,E. B. Sharp | E. C. Clebsch | K. R. Thornburgh,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,verbatimEventDate,1-Jul-73,4-Jul-73,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,minimumEventDate,7/1/1973,7/4/1973,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,identifiedBy,B. De Luna,E. De Luna,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,secondPoliticalUnit,Hidalgo,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,municipality,San Martín,N/A,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,verbatimLocality,"El Mirador on Hwy. 80, 9 mi. above San Martín Hidalgo, Jalisco, Mexico","El Mirador on Hwy. 80, 9 miles above San Martín Hidalgo, Jalisco; Mexico",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,locality,"El Mirador on Highway 80, 9 miles above San Martín","El Mirador on Highway 80, 9 miles above San Martín Hidalgo",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/547/C0341169F.jpg,verbatimElevation,1750 m,±1750 m,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,verbatimEventDate,"30 Sept., 1896","30, Sept., 1908",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,minimumEventDate,1896-09-30,9/30/1908,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,verbatimIdentification,"Braunia Andrieuxii, Lorentz.","Braunia Andrieuxii, Lorentz",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,verbatimLocality,On rocks near Guadalajara,Near Guadalajara,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,locality,On rocks near Guadalajara,Near Guadalajara,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/568/C0341179F.jpg,verbatimElevation,5000 ft.,"5,000 ft",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,verbatimCollectors,leg. Eggers & Frahm,Eggers & Frahm,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,collectedBy,N. Eggers,H. F. A. Eggers,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,secondaryCollectors,G. Frahm,J. P. Frahm,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,recordNumber,25001,s.n.,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,verbatimEventDate,25.7.1991,23.2.79,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,minimumEventDate,7/25/1991,2/23/1979,0,,hallucination,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,verbatimIdentification,Braunia secunda (Hook.) B.S.G.,Braunia secunda (Hook.)B.S.G.,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,firstPoliticalUnit,Veracruz,Vera Cruz,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,verbatimLocality,Sierra Madre an der Str. 555 Z. Perote - Jalapa Kiefern-Eichenw.,"Mexico: Edo. Vera Cruz, Sierra Madre an der Str.F55 zw. Perote + Jalapa",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,locality,Sierra Madre on the road 555 to Perote - Jalapa,"Sierra Madre, an der Straße F55 zwischen Perote und Jalapas",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,habitat,Pine-oak forest,Kiefern-Eichenw,0,,hallucination,,
https://fm-digital-assets.fieldmuseum.org/2307/619/C0341205F.jpg,verbatimElevation,N/A,2300 m,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,verbatimCollectors,"Coll. Frank P. Bowler, Claudio Delgadillo M., and Paul S. Somers","Frank D. Bowers, Claudio Delgadillo M., and Paul Somers, Jr.",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,collectedBy,F. P. Bowler,F. D. Bowers,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,secondaryCollectors,C. Delgadillo M. | P. S. Somers,"C. Delgadillo M. | P. Somers, Jr.",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,verbatimEventDate,30-Dec-70,30-Dec-73,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,minimumEventDate,12/30/1970,12/30/1973,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,verbatimLocality,Oak-pine forest with Alnus along Highway 40 about 5 miles west of El Salto,Along Highway 10 about 9 miles west of La Ciudad,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,locality,Oak-pine forest with Alnus along Highway 40 about 5 miles west of El Salto,"Along Highway 10, about 9 miles west of La Ciudad",1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,habitat,"On boulder, partial shade",Oak-pine forest with Madrono,0,,,,
https://fm-digital-assets.fieldmuseum.org/2307/621/C0341207F.jpg,verbatimElevation,Alt. 8050 ft.,8650 ft,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,recordNumber,116,145,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,verbatimEventDate,23-Jul-41,23-Jul-44,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,minimumEventDate,7/23/1941,7/23/1944,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,verbatimIdentification,Braunia secunda (Hook.) Bruch & Schimp.,Braunia secunda (Hook.) BSG,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,identifiedBy,H. A. Crum | H. Crum,H. A. Crum,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,firstPoliticalUnit,Distrito Federal,Federal District,1,,,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,verbatimLocality,"Siliceous boulder in H2O, above Cantreras","Rio, above Contreras, D.F., Mexico",1,,error in transcription,,Cantreras
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,locality,Above Cantreras,"Rio, above Contreras",1,,error in transcription,,
https://fm-digital-assets.fieldmuseum.org/2307/910/C0341213F.jpg,habitat,Siliceous boulder in water,N/A,0,,,,
