associatedTaxa,collectedBy,country,firstPoliticalUnit,habitat,identifiedBy,latestScientificName,locality,maximumEventDate,minimumEventDate,municipality,originalMethod,otherCatalogNumbers,recordNumber,secondPoliticalUnit,secondaryCollectors,typeStatus,verbatimCollectors,verbatimCoordinates,verbatimDateIdentified,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality
N/A,Y. Mexia,Brazil,Minas Gerais,"Cut-over woods near base, on twigs & logs, Abundant",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,"Agricultural College land, Horticultural Hill",1930-07-06,1930-07-06,Viçosa,Typed,1039979,8043,N/A,N/A,no type status,Ynes Mexia,N/A,1988,870 m,"July 6, 1930",Isopterygium brasiliense (Hampe) Jaeg. sp. of Isopterygium tenerum (Sw.) Mitt.,"Agricultural College land, Horticultural Hill"
N/A,Y. Mexia,Brazil,Minas Geraes,"Corriga Ribberro, Shady streambank, On rotten wood",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,Agricultural College bank,N/A,1930-07-21,Viçosa,Mix of Handwritten and Typed,873365,4888,N/A,N/A,no type status,Ynes Mexia,N/A,1988,675 m.,"July 21, 1930",Isoperygum laxum (Hpe. ex Broth.) Broth.,Viçosa Agricultural College bank
N/A,Y. Mexia,Brazil,Minas Gerais,Dense forest. On rotten logs. In fruit.,R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,Road to Sao Luiz.,1930-12-09,1930-12-09,N/A,Typed,870841,8386,N/A,N/A,no type status,Ynes Mexia,N/A,1988,710 m.,"Dec. 9, 1930",Isopterygium brachyneuron (Tayl.) Mitt. Legit,Road to Sao Luiz.
N/A,Y. Mexia,Brazil,Minas Gerais,On rotting logs in woods.,R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,[precise locality unknown],N/A,1930-12-23,N/A,Typed,3785283,54421,N/A,N/A,no type status,Ynes Mexia,N/A,1988,670 m.,"Dec. 23, 1930",Isopterygium tenerum (Sw.) Mitt.,Viçosa Agricultural College lands. Base of Horticultural Hill.
N/A,H. S. Irwin,Brazil,N/A,"On the bark and exposed roots of Coccoloba sp., and on adjacent soil, at river bank. Out-crop gallery forest and adjacent cerrado, ca. 10km W. of Barreiras.",R.R. Ireland,Isoterygium tenerum (Sw.) Mitt.,Valley of the Rio das Ondas,N/A,1971-03-02,N/A,Typed,1059328,31332,N/A,"R. M. Harley, C. L. Smith",no type status,"H. S. Irwin, R. M. Harley, C. L. Smith",N/A,1988,ca. 500m.,2 March 1971,Isoterygium tenerum (Sw.) Mitt.,Valley of the Rio das Ondas
N/A,Y. Mexia,Brazil,Minas Gerais,"Shady streambank, on rotten logs",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,"Vicosa Agricultural College lands, Corrego Feliz",N/A,192-07-21,Vicosa,Typed,N/A,4834,N/A,N/A,no type status,Ynes Mexia,N/A,1988,675 m.,"July 21, 192",Isopterygium tenerum (Sw.) Mitt.,"Vicosa Agricultural College lands, Corrego Feliz"
N/A,Y. Mexia,Brazil,Minas Gerais,Wood on slope,R. R. Ireland,Isopterygium tenerum (Sw.) Mitt.,"Vicosa, Fazenda de Crosluma, Wood on slope, On rotten log.",N/A,1930-05-14,N/A,Typed,870839,4690,N/A,N/A,no type status,Ynes Mexia,N/A,1988,700 m.,"May 14, 1930",Isopterygium tenerum (Sw.) Mitt.,"Vicosa, Fazenda de Crosluma"
N/A,Y. Mexia,Brazil,Minas Gerais,"Shady streambank, on rotten log.",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,Viçosa Agricultural College lands. Corrego Riibero.,N/A,1930-07-21,N/A,Typed,1039977,4884,N/A,N/A,no type status,Ynes Mexia,N/A,1988,675 m,"July 21, 1930",Isoterygium cumylaoicum (G.M.) Mitt.,Viçosa Agricultural College lands. Corrego Riibero.
N/A,Y. Mexia,Brazil,State of Minas Geraes,Out over woods on slope. On rotting tree trunk.,R.R. Ireland,Isoterygium tenerum (Sw.) Mitt.,Road to São Miguel; near stream 'Turbio'.,N/A,1930-03-31,N/A,Typed,1039978,4545,Vicos,N/A,no type status,Ynes Mexia,N/A,1988,710 m.,"March 31, 1930",Isoterygium curviramulum (Mitt.) Mitt. det. Bartram,Road to São Miguel; near stream 'Turbio'.
N/A,Schäffer,Brazil,São Paulo,"Crescit, in pineta",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,prope urbem Curityba,s.d.,s.d.,N/A,Typed,102176,2898,N/A,N/A,no type status,Schäffer,N/A,1988,670 m. s. m.,s.d.,Isopterygium araucaricola (C. Muell.) Broth. ex Moenkem.,"prope urbem Curityban-Crescit, in pineta, 670 m. s. m. Jal Ir."
N/A,Y. Mexia,Brazil,Minas Gerais,Over woods near base. Cutting logs,R.R. Ireland,Isoterygium tenerum (Sw.) Mitt.,Viçosa Agricultural College lands,1930-07-06,1930-07-06,N/A,Typed,870311,4641,N/A,N/A,no type status,Ynes Mexia,N/A,1988,670 m.,"July 6, 1930",Isoterygium brachyphyllum (Mitt.) Mitt. et P. de la Varde.,Viçosa Agricultural College lands.
N/A,R. S. Williams,Bolivia,N/A,"In dense forest, 1200 meters, on rocks",R.R. Ireland,Isopterygium tenerum (Sw.) Mitt.,San Jose,1901-12-02,1901-12-02,N/A,Typed,N/A,2025,N/A,N/A,no type status,R. S. Williams,N/A,1988,1200 meters,"Dec 2, 1901",Isopterygium tenerum (Sw.) Mitt.,San Jose
N/A,R. S. Williams,Bolivia,N/A,N/A,R.S. Williams,Isopterygium tenerum (Sw.) Mitt.,[precise locality unknown],1902-12-31,1901-00-00,N/A,Typed,1014912,2037,N/A,N/A,no type status,R. S. Williams,N/A,1902,N/A,1901-1902,Isopterygium tenerum (Sw.) Mitt.,N/A
N/A,I. Hagen,Norway,Sør-Trøndelag,N/A,N/A,Hylocomium umigmatum (L.) Br. et Sch. var. affine (Bridel) Sulliv.,Stordalen near Stören,N/A,s.d.,N/A,Handwritten,N/A,s.n.,N/A,N/A,no type status,I. Hagen,N/A,N/A,altit. mtr. 700-900 m,s.d.,Hylocomium umigmatum (L.) Br. et Sch. var. affine (Bridel) Sulliv.,Norvegia Värde bot. Stordalen pr. Stören
N/A,N/A,United Kingdom,England,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,[precise locality unknown],0000-00-00,0000-00-00,N/A,Typed,N/A,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,s.d.,Pogonatum urnigerum (L.) P. Beauv.,England
N/A,N/A,France,N/A,N/A,N/A,Pyrola uniflora,Coego de Joret,N/A,1878-00-00,N/A,Handwritten,N/A,"""s.n.""",N/A,N/A,no type status,Pyrenaicis: Coego de Joret,N/A,N/A,N/A,1878,Pyrolaceae; Pyrola uniflora,Pyrenaicis: Coego de Joret
N/A,W. Mitten,United Kingdom,England,N/A,N/A,Pogonatum urnigerum,"Sussex, England ",N/A,s.d.,N/A,Typed,1096014,s.n.,Sussex,N/A,no type status,Ex Herb. W. Mitten,N/A,N/A,N/A,s.d.,Pogonatum urnigerum,"Sussex, England"
N/A,Webb,Spain,Canarias,N/A,N/A,Isoetes longissima,"Upper part of Cumbre, Canary Islands",1840-00-00,1830-00-00,N/A,Mix of Handwritten and Typed,N/A,s.n.,N/A,N/A,no type status,Webb,N/A,N/A,N/A,[no date]([circa] 1830–40),Isoetes longissima,"Upper part of Cumbre, on the Canary Isl[ands]."
N/A,E. Jeanpert,France,Île-de-France,[precise locality unknown],N/A,Sphagnum medium var. imbricatum,"Villiers-le-Bel, à la tourbière",1898-06-17,1898-06-13,Villiers-le-Bel,Handwritten,108477,N/A,Seine-et-Oise,N/A,no type status,E. Jeanpert,N/A,N/A,N/A,13-17/6/98,Sphagnum medium var. imbricatum ,"Villiers-le-Bel, à la tourbière"
N/A,C. Maler Frth,Germany,Saxony,auf Erde in Felsspalten,N/A,Polytrichum urnigerum (L.) P. Beauv. c. fr.,[precise locality unknown],1905-09-09,1905-09-09,N/A,Mixed of Handwritten and Typed,1123491,s.n.,N/A,N/A,no type status,C. Maler Frth.,N/A,N/A,ca. 1210 m. w. S.,9. Sept. 1905,Polytrichum urnigerum (L.) P. Beauv. c. fr.,Seeb. Raben auf Erde in Felsspalten zwischen Bärenklau und Seeblick am Feldberge
N/A,Z. Pilous,Czech Republic,Bohemia,N/A,N/A,Pleogymnium undigonum P.B.,in grassy slopes of forests near Hoření Vrchlabí,N/A,1946-05-00,N/A,Mix of Handwritten and Typed,N/A,s.n.,N/A,N/A,no type status,Zd. Pilous,N/A,N/A,ca 850 m,V. 1946,Pleogymnium undigonum P.B.,"in declivis graminosis silvaticis prope pagum Hoření Vrchlabí, ca 850 m"
N/A,J. Thompson,United Kingdom,Scotland,N/A,J. Thompson,Gonatium semiglobularum,[precise locality unknown],1843-00-00,1843-00-00,N/A,Handwritten,N/A,s.n.,N/A,N/A,no type status,Collected in 1843 by James Thompson,N/A,N/A,N/A,1843,Gonatium semiglobularum,N/A
,,,,,,,,,,,,,,,,,,,,,,,
N/A,N/A,N/A,N/A,N/A,N/A,Polytrichum alpinum Hedw.,"Warren Co., Tennessee",1945-05-00,1945-05-00,N/A,Typed,115326,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,MAY 1945,Polytrichum alpinum Hedw.,"Warren Co., Tennessee"
N/A,C. Jensen,Denmark,Sjælland,N/A,N/A,Pogonatum urnigerum (Hedw.) P. Beauv.,Maglebrækkov by Hvalsø in a gravel-pit,1901-10-25,1901-10-25,N/A,Typed,APR 1953,s.n.,N/A,N/A,no type status,C. Jensen,N/A,N/A,N/A,25/10 1901,Pogonatum urnigerum (Hedw.) P. Beauv.,Maglebrækkov by Hvalsø in a gravel-pit
N/A,P. A. Jeanpert,France,N/A,N/A,N/A,Bryum marginatum,[precise locality unknown],1859-10-15,1859-10-15,N/A,Handwritten,1058475,s.n.,N/A,N/A,no type status,P.A. Jeanpert,N/A,N/A,[precise locality unknown],15 Octobre 1859,Bryum marginatum (Lambda.) C.M.,N/A
N/A,N/A,N/A,N/A,bords tourbeux (translated: turfy edges),N/A,Drosera intermedia Hayne,[precise locality unknown],N/A,N/A,N/A,Handwritten,1058481,s.n.,N/A,N/A,no type status,N/A,N/A,N/A,N/A,s.d.,Drosera intermedia Hayne,N/A
N/A,N/A,Scotland,N/A,N/A,N/A,Sphagnum palustre,[precise locality unknown],N/A,1946-05-00,N/A,Typed,1182976,s.n.,N/A,N/A,no type status,Gift of Elmer J. Richards,N/A,N/A,N/A,MAY 1946,Sphagnum palustre,Scotland
N/A,J. G. Stafleu,Indonesia,Java,"Moeras (Dutch for ""marsh"")",N/A,Sphagnum junghuhnianum Dozy & Molk.,"Idjen Hochplateau, Poentjak Idjen, Djember",N/A,1936-09-26,N/A,Typed,1050871,s.n.,N/A,N/A,no type status,J. G. Stafleu,N/A,N/A,ca. 1850 m,IX 26. 1936,Sphagnum junghuhnianum Dozy & Molk.,"Idjen Hochplateau, Poentjak Idjen, Djember."
N/A,M. Arnaud,Guinea,N/A,[precise locality unknown],N/A,Syrrhopodon viviparus (Schwägr.) Besch.,Falaise forestière,N/A,1976-07-07,N/A,Typed,1050867,76.13670,N/A,N/A,no type status,M. Arnaud,N/A,N/A,±100m,le 7.07.1976,Syrrhopodon viviparus (Schwägr.) Besch.,"Falaise forestière, alt. ±100m"
N/A,N/A,N/A,N/A,N/A,N/A,Pyrrhobryum spiniforme,[precise locality unknown],N/A,N/A,N/A,Typed,1058318,N/A,N/A,N/A,no type status,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jacq.,Austria,Tyrol,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,Am Waldrande bei Salzb.,N/A,1850-08-23,N/A,Typed,1054838,9684,N/A,"Schiner, U. Stitzenberger",no type status,Jacq. Schiner u. Stitzenberger,N/A,N/A,N/A,23. August 1850,Pogonatum urnigerum (L.) P. Beauv.,Am Waldrande bei Salzb.
N/A,s.n.,Austria,N/A,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,an einem Waldwege und auf einem Sandsteinfelse oberhalb Dörfles ,1862-10-17,1862-10-17,N/A,Typed,10559381,995B,N/A,N/A,no type status,Dr. Hüpp,N/A,N/A,N/A,17 Oktober 1862,Pogonatum urnigerum (L.) P. Beauv.,An einem Waldwege und auf einem Sandsteinfelse oberhalb Dörfles
N/A,A. L. Kroeber,N/A,N/A,N/A,N/A,Pogonatum urnigerum (L.) P. Beauv.,[precise locality unknown],1862-09-00,1862-09-00,N/A,Typed,1055050,s.n.,N/A,Schaffhausen,no type status,A. L. Kroeber et Schaffhausen,N/A,N/A,N/A,September 1862,Pogonatum urnigerum (L.) P. Beauv.,N/A
N/A,C. Jensen,New Zealand,N/A,N/A,N/A,Pogonatum urnigerum (Hedw.) P. c. f.,sandy soil in Mangataksowen south of Hvalsö,1904-11-21,1904-11-21,N/A,Typed,N/A,s.n.,N/A,N/A,no type status,C. Jensen,N/A,N/A,N/A,"November 21, 1904",BRYOPHYTA DANICA EXSICCATA 104. Pogonatum urnigerum (Hedw.) P. c. f.,sandy soil in Mangataksowen south of Hvalsö
N/A,P. Allorge,Spain,Navarra,"talus argileux (schistes) avec Alnus salsa L., Loiseleuria procumbens (L.) Desv., Arctostaphylos uva-ursi (L.) Spreng., Rhododendron ferrugineum L. etc.",P. Allorge,Bryotheca Iberica,Puerto de Ibañeta,1921-04-30,1921-04-01,Puerto de Ibañeta,Mix of Handwritten and Typed,N/A,s.n.,N/A,N/A,no type status,P. Allorge,N/A,Avril 1921,N/A,Avril 1921,Bryotheca Iberica,"Puerto de Ibañeta (Navarra) talus argileux (schistes) avec Alnus salsa L., Loiseleuria procumbens (L.) Desv., Arctostaphylos uva-ursi (L.) Spreng., Rhododendron ferrugineum L. etc."
N/A,Z. Pilous,Slovakia,N/A,[habitat information not provided on the label],N/A,Pogonatum urnigerum var. humile,Montes Mtsz Tatry; In terra montis Dumbier,1949-07-00,1949-07-00,N/A,Typed,135087,s.n.,N/A,N/A,no type status,Zd. Pilous,N/A,N/A,cca 1840 m,VII.1949,Pogonatum urnigerum Pal. var. humile Brid.,"Slovensko, Montes Mtsz Tatry: In terra montis Dumbier, cca 1840 m"
N/A,S. Churchill,Bolivia,Chuquisaca,"Yungas montane forest with Purpurothyrsus exigua, Podocarpus, Myracinehes",S. Churchill,Neckera scabridens C. Müller,"Monte Grande, approximately 82 kilometers from Villa Serrano, Yungas montane forest",N/A,2004-05-12,N/A,Typed,1193467,22865,Belisario Boeto,N/A,no type status,S. Churchill et al.,"18°43'36""S 64°29'07""W",Jun 2004,2740 m,12 May 2004,Neckera scabridens C. Müller,"Monte Grande, ca. 82 km de Villa Serrano. Bosque montano de yungas. Con Purpurothyrsus exigua, Podocarpus, Myracinehes."
N/A,E. C. de Oliveira,Brazil,Pernambuco,Baixa vegetação arbustiva; Sítio Pedra do entulho; embasamento cristalino,G.P. Lewis,Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado,Serra das Umburanas,N/A,2007-04-23,Mirandiba,Mix of Handwritten and Typed,K000931304,s.n.,N/A,"y Melo, K. Pinheiro",no type status,E. C. de Oliveira (30%) y Melo & K. Pinheiro,"08°42'S, 38°32'W",12.2012,457 m,23/IV/2007,Vigna peduncularis (Kunth) Fawc. & Rendle,"Municipio de Mirandiba, Serra das Umburanas (afloramento rochoso)"
N/A,I. Kukkonen,Australia,Queensland,Fern climbing on tree stems. ,S. Kurvela,Arthropteris tenella (G. Forst.) J. Sm.,"Atherton Tableland, Lamins Hill rainforest, north of Malanda",N/A,1981-09-13,Atherton Tableland,Typed,H.132150,11003,N/A,N/A,no type status,Ilkka Kukkonen,N/A,1932,N/A,13. Sept. 1981,Arthropteris tenella (G. Forst.) J. Sm. ,"Atherton Tableland, Lamins Hill rainforest, N. of Malanda. "
,,,,,,,,,,,,,,,,,,,,,,,
N/A,W. Hoehne,Brazil,São Paulo,N/A,M. Kuhlmann,Cestrum corymbosum Schltdl.,"Cantareira, São Paulo",00-00-00,00-00-00,N/A,Typed,K000964719,s.n.,"Cantareira, São Paulo",N/A,no type status,W. Hoehne,N/A,N/A,-,s.d.,SOLANACEAE Cestrum corymbosum Schltdl.,"Cantareira, São Paulo, ""..."""
N/A,H. Eggert,United States,Missouri,N/A,N/A,Cystopteris bulbifera (L.) Bernh.,Hillsboro,s.d.,s.d.,N/A,Handwritten,112645,s.n.,N/A,N/A,no type status,H. Eggert,N/A,N/A,N/A,s.d.,Cystopteris bulbifera,Hillsboro
N/A,T. Tuulonen,Ethiopia,Bale Adm. Reg.,"On the way to Saneti plateau from Robe, Steep forested slope of a river canyon, E.g. Juniperus procera covered slope, Pastured slope",J. Sarvela,Dryopteris inaequalis (Schlechtend.) Kuntze,Saneti plateau and Mount Batu,1982-11-08,1982-11-08,N/A,Typed,H148739,12608,N/A,N/A,no type status,Tilada Tuulonen 12608,06°55'N 39°40'E,1983,c. 4000-4200 m,8.XI.1982,Dryopteris inaequalis (Schlechtend.) Kuntze,"Bale Adm. Reg., Saneti plateau and Mount Batu, 06°55'N 39°40'E"
N/A,M. A. Vallejo,Scotland,N/A,Occurring on the banks of a stream on a substrate of sand and silt/clay,N/A,Mimulus peregrinus,"bedsides Loch Kinord, South of Tomintoul, Sterling",2012-03-23,2012-03-23,N/A,Typed,E00571060,s.n.,N/A,M. I. Murray,HOLOTYPE,"M.A. Vallejo, M.I. Murray","N57E23.7, W003E15.7",N/A,500 m,23 Mar 2012,Mimulus peregrinus,"bedsides Loch, Kinord, South of Tomintoul, Sterling. OS Ref: NJ 3529 0157, WGS84 coordinates: N57E23.7, W003E15.7"
N/A,R. V. Lansdowne,United Kingdom,England,[precise locality unknown],N/A,Orobanche Hederacea Sm.,"Witley, near Haslemere",N/A,1902-08-09,N/A,Typed,266; RBG Kew,648,Surrey,N/A,no type status,R.V. Lansdowne,N/A,N/A,N/A,"Aug. 9, 1902",Orobanche Hederacea Sm. Benth. in Sm.,"Witley, nr. Haslemere"
N/A,B. Van de Vijver,Italy,N/A,macchia-shrub with Cistus and Pinus,N/A,Ophrys oestrifera subsp. garganensis,"Promontorio del Gargano, Madonna di Loreto, behind the Chapel of Madonna di Loreto",2007-04-25,2007-04-25,N/A,Typed,BR - S.P. 691 837,s.n.,N/A,W. Van Looken,no type status,Bart Van de Vijver & W. Van Looken,N/A,s.d.,N/A,25/04/2007,Ophrys oestrifera subsp. garganensis Van de Vijver & W. Van Looken,Promontorio del Gargano / Madonna di Loreto / Behind the Chapel of Madonna di Loreto
N/A,G. Hatschbach,Brazil,Paraná,"Em terreno arenoso, margens de rio.",L. Pedersen,Platycyamus regnellii Benth.,Rio Iguaçu próximo à barragem do Perdido (município Laranjeiras do Sul),N/A,1985-07-09,N/A,Typed,N/A,196179,N/A,Z. C. de Mello Regala,no type status,G Hatschbach & Z.C. de Mello Regala,S24º - W52º,1991,770m,9-VII-85,Platycyamus regnellii Benth.,Rio Iguaçu próx. barr.do Perdido(mun.Laranjeiras do Sul) 
N/A,J. J. de Wilde,Gabon,N/A,In long tree in roadside,Jongkind,Rhynchopetalum gabonense Jongkind,About 10 kilometers on the road from N'Tchibléle to Voula,N/A,1991-01-22,N/A,Typed,K000236710,10130,N/A,"B. J. E. de Wilde-Duyfjes, P. van der Veken",ISOTYPE,"J.J. de Wilde, B.J.E. de Wilde-Duyfjes & P. van der Veken","O 04 N., O 13 E.",N/A,it: 580 m.,22-1-1991,Rhynchopetalum gabonense Jongkind,"About 10 km. on the road from N'Tchibléle to Voula, O 04 N., O 13 E."
N/A,W. Suksdorf,United States,Washington,High sandy river-bank,T. Särkinen,Solanum triflorum Nutt.,High sandy river-bank at Bingen,1926-08-00,1926-08-00,N/A,Mix of Handwritten and Typed,BM000934987,12045,Klickitat,N/A,no type status,WILHELM SUKSDORF,N/A,2014,N/A,Aug. 1926,Solanum triflorum Nutt.,High sandy river-bank at Bingen
N/A,J. F. Macbride,Peru,N/A,Mountain slope,N/A,Tococa umbellata Macbr.,Mountain slope,1922-09-01,1922-08-27,La Merced,Typed,N/A,5234,N/A,N/A,Lectotype,J. Francis Macbride,N/A,N/A,ABOUT 4000 FEET,"AUG. 27-SEPT. 1, 1922",Tococa umbellata Macbr.,Mountain slope
"C. heterophylla, C. scabrida, C. lanceolata y C. crotonoides",X. Cornejo,Ecuador,Manabí ,"Bosque seco tropical deciduo, fuertemente intervenido",N/A,Capparis scerophylla Iltis,Bahia de Caraquez & 3 kilometers surroundings of Universidad Católica,N/A,1997-07-19,N/A,Typed,N/A,5822,N/A,C. Bonifaz,ISOTYPUS,"X. Cornejo, C. Bonifaz",00.40 S; 80.32 W,N/A,40-45 m,19 JULII 1997,Capparis scerophylla Iltis nov.sp.,"Bosque seco tropical deciduo, fuertemente intervenido. Bahia de Caraquez & 3 km Alrededores de Universidad Católica"
N/A,M. l'Abbé Delavay,China,Yunnan,N/A,N/A,Gentiana albescens Hook. f.,[precise locality unknown],1887-04-22,1887-04-22,N/A,Handwritten,N/A,s.n.,N/A,N/A,no type status,M. l'Abbé Delavay,N/A,N/A,3100-3200 m.,22 avril 1887,Gentiana albescens Hook. f.,Plantes de Chine (Province de Yen-Nan)
N/A,P. J. M. Maas,Venezuela,Distrito Federal,Fila Maestra-Río Caracolazo; Fila Juan Torres-Río Brazo Grande,N/A,N/A,[precise locality unknown],1993-04-19,1993-04-16,N/A,Typed,N/A,3685,Estado Miranda,H. Maas,Isotype,P.J.M. Maas & H. Maas,N/A,N/A,500 msnm,16-19 de abril 1993,Hieronymiella subg. Clonobotrys (Pax) Chatrou,Fila Maestra-Río Caracolazo; Fila Juan Torres-Río Brazo Grande
N/A,N/A,Malaysia,Sarawak,Secondary vegetation along road,Kessler,Mallotus paniculatus,[precise locality unknown],,1988-12-21,Base of Gunung Pueh,Typed,P.K 283,283,1st Division,N/A,no type status,Kessler 283,N/A,16 APR 1994,up to 200 m.,21.12.1988,Mallotus paniculatus,"1st Division, Base of Gunung Pueh"
N/A,M. Jacobs,Malaysia,Sarawak,Primary forest on sandstone substratum,N/A,Piptospatha grabowskii (Engl.) Engl.,Slopes of Mount Penrissen (south of Kuching),1958-08-01,1958-08-01,N/A,Typed,B B500200406,5005,N/A,N/A,no type status,M. Jacobs,"approx. 1° 7' N., 110° 5' E.",N/A,ca. 700-900 M,Aug. 1,Piptospatha grabowskii (Engl.) Engl. (Syn. P. havilandii (Engl.) Engl.),"1st div, Slopes of Mount Penrissen (S. of Kuching), approx. 1° 7' N., 110° 5' E. Primary forest on sandstone substratum."
N/A,P. J. M. Maas,Brazil,Espírito Santo,"high forest on brown sand, vegetation with big amount of terrestrial and epiphytic Bromeliaceae",P.J.M. Maas,Pseudoxandra sp. nov.,Estação Biológica de Santa Lúcia,N/A,1939-02-16,N/A,Typed,B 10 0094020,8833,Santa Teresa,"H. Maas, L. Kollemann",ISOTYPE,"P. J. M. & H. Maas, L. Kollemann",19°58'S 40°32'W,1999,700 m,16 Feb 1939,Pseudoxandra sp. nov.,Estação Biológica de Santa Lúcia
N/A,I. Berazaín,Cuba,Guantanamo,Coordenadas de la cuadricula (Cuba 1:250000): 16/71 [precise locality unknown],H. Manitz,Planodes virginicum var. virescens Urb.,"Abra de Mariana, loma al oeste del barranco",N/A,1979-11-09,N/A,Typed,N/A,HFC30908,San Antonio del Sur,"J. Bisse, M. A. Díaz, H. Dietrich, L. Gonzalez, R. Giegele, J. Gutierrez, E. Kohler, L. Lepper, U. Rindel, H. Scharaschmidt",Isotypes,"I. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. Gonzalez, R. Giegele, J. Gutierrez, E. Kohler, L. Lepper, U. Rindel, H. Scharaschmidt",N/A,2007,1.5-1.7m,09-11-1979,Planodes virginicum var. virescens Urb.,"Mun. San Antonio del Sur: Abra de Mariana, loma al oeste del barranco"
