Image,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,substrate,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus
0226_C2079361F.jpg,F. J. Herman,F. J. Herman,N/A,25019,"December 19, 1972",1972-12-19,N/A,Vesicularia vesicularis (Schwaegr.) Broth.,Vesicularia vesicularis (Schwaegr.) Broth.,H. Robinson,N/A,N/A,Colombia,Santander,N/A,N/A,"On base of tree trunk, Parquítas, alt. ca. 4000 ft., 1/4 mile NW. Florida","On base of tree trunk, Parquítas, 1/4 mile Northwest Florida",N/A,bark,alt. ca. 4000 ft.,N/A,1099101,Typed,no type status
0227_C2079362F.jpg,Richard Evans Schultes,Richard Evans Schultes,N/A,11107,"Dec., 1950",1950-12-00,1950-12-00,Vesicularia vesicularis (Schwgr.) Broth.,Vesicularia vesicularis (Schwgr.) Broth.,Dana Griffin III,"Dec., 1950",N/A,Colombia,Intendencia del Meta,N/A,N/A,"alrededores de Villavicencio, Alt 500 m.",alrededores de Villavicencio,N/A,N/A,Alt 500 m.,N/A,1055509,Typed,no type status
0228_C2079715F.jpg,"J.P. Frahm, P. Geissler, S.R. Gradstein, G. Philippi, W. Schulze-Motel",J.P. Frahm,"P. Geissler, S.R. Gradstein, G. Philippi, W. Schulze-Motel",875,4.9.1982,1982-09-04,N/A,Entodon jamesonii (Tayl.) Mitt.,Entodon jamesonii (Tayl.) Mitt.,W. Schulze-Motel,N/A,N/A,Peru,Amazonas,Chachapoyas,N/A,"Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417, sexponierter Hang, hochandiner Regenwald auf Kalkstein",Straße Chachapoyas Cajamarca oberhalb Leimebamba km 417,hochandiner Regenwald auf Kalkstein,rock,2800 msn.,N/A,1676822,Typed,no type status
0229_C2079716F.jpg,J. Kenneth Wright,J. Kenneth Wright,N/A,4806,1 April 1964,1964-04-01,1964-04-01,"Entodon jamesonii (Tayl.) Mitt. dupl. det. E. Robison, 1966",Entodon jamesonii (Tayl.) Mitt.,E. Robison,1966,N/A,Peru,Department of Amazonas,Province of Chachapoyas,N/A,"Cerros Calla Calla, east side, km. above Leimebamba on the road to Balsas, at San Miguel (no buildings at this locality).","Cerros Calla Calla, east side, kilometers above Leimebamba on the road to Balsas, at San Miguel",N/A,N/A,2400 m.,N/A,1021864,Typed,no type status
0230_C2079717F.jpg,Dan Griffin III,Dan Griffin,N/A,PV-966,30 Jan. 1985.,1985-01-30,N/A,Entodon jamesoni (Tayl.) Broth.,Entodon jamesoni (Tayl.) Broth.,Dana Griffin III,N/A,N/A,Venezuela,Estado Merida,N/A,N/A,"Finca de Los Granates, finca de Los Granates, a la larga del rio de Los Granates y en las lomas cercanas. Alt. 3,000-3,300 m.","Finca de Los Granates, a la larga del rio de Los Granates y en las lomas cercanas","Sobre roca + seca, a sombra.",rock,"Alt. 3,000-3,300 m.",N/A,1064416,Typed,no type status
0231_C2079718F.jpg,Ynes Mexia,Ynes Mexia,N/A,5697,"April 21, 1931",1931-04-21,1931-04-21,Entodon Lindbergii Hedw.,Entodon Lindbergii Hedw.,N/A,N/A,N/A,Brazil,State of Minas Gerais,N/A,Cordisburgo,"Fazenda do Diamante, Campo Viridem, Base of living tree in shade.","Fazenda do Diamante, Campo Viridem, base of living tree",In shade,bark,Alt. 500 m.,N/A,807818,Typed,no type status
0232_C2079719F.jpg,N/A,N/A,N/A,1023,"June 12, 1893",1893-06-12,N/A,Entosthodon longicollis Michx.,Entosthodon longicollis Michx.,N/A,March 1941,N/A,United States,North Carolina,N/A,Biltmore,"Biltmore, North Carolina",Biltmore,N/A,soil,N/A,N/A,1078203,Typed,no type status
0233_C2079720F.jpg,Marko Lewis,Marko Lewis,N/A,79-590,8 February 1979,1979-02-08,1979-02-08,Entodon cf. nano-climacium C.M. (E. micans Herz.),Entodon cf. nano-climacium C.M. (E. micans Herz.),W. Buck,1980,N/A,Bolivia,Tarija,Prov. Mendez/Prov. Cercado/Prov. Aviles,N/A,"Depto. Tarija. Prov. Mendez/Prov. Cercado/Prov. Aviles; Canyon 5 mi. SW of T'ablad, SW of Tarija, 21°36'S, 64°50'W.","Canyon 5 miles southwest of T'ablad, southwest of Tarija",Bank of creek,N/A,2160 m.,"21°36'S, 64°50'W.",1679858,Typed,no type status
0234_C2079721F.jpg,Marko Lewis,Marko Lewis,N/A,79-1220,22 March 1979,1979-03-22,1979-03-22,Entodon nano-climacium C. Müll. (E. micans Herz.),Entodon nano-climacium C. Müll.,M. Buck,1980,N/A,Bolivia,La Paz,Larecaja,Sorata,"DEPTO. LA PAZ, PROV. LARECAJA: Near large red out-crop 2 mi. from Sorata down Rio Consata, 15° 41' S., 68° 43' W.",Near large red outcrop 2 miles from Sorata down Rio Consata,Very shady ground along creek in humid shrubs,soil,2600 m.,"15° 41' S., 68° 43' W.",1 679759,Typed,no type status
0235_C2079722F.jpg,Collected by Harry Ward Foote,Harry Ward Foote,N/A,N/A,Sept. 3,1911-09-03,1911-09-03,Eriothemum fibrillosum Gr.,Eriothemum fibrillosum Gr.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"on rocks near San Miguel, 13,000 ft.",near San Miguel,N/A,rock,"13,000 ft.",N/A,N/A,Handwritten,no type status
0236_C2079723F.jpg,Marko Lewis,Marko Lewis,N/A,79-1346,1 April 1979,1979-04-01,1979-04-01,cf. Entodon polycarpus,Entodon polycarpus,M. Buck,1980,N/A,Bolivia,La Paz,Larecaja,N/A,"DEPTO. LA PAZ, PROV. LARECAJA: Between Abra Huallatani and waterfall at Millipaya",Between Abra Huallatani and waterfall at Millipaya,"Waterfall ravine, highest extension of shrubs.",N/A,3780 m.,"15° 51' S, 68° 39' W",1 0789757,Typed,no type status
0237_C2079595F.jpg,H. Roivainen,H. Roivainen,N/A,2095,25.I.1970,1970-01-25,1970-01-25,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,R. Ochyra,1996,Nothofagus pumilio,Argentina,Tierra del Fuego Australis,N/A,Ushuaia,"Ushuaia, Arroyo Grande (54°47'S, 68°17'W), en fisuras de roca y en raíces humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada, 150 m s.m., bastante copiosamente","Ushuaia, Arroyo Grande","en fisuras de roca y en raíces humoso-arcillosos de Nothofagus pumilio, en orilla de la cascada",rock,150 m s.m.,"54°47'S, 68°17'W",N° 1182417,Typed,no type status
0238_C2079596F.jpg,H. Roivainen,H. Roivainen,N/A,1352,21.12.1969,1969-12-21,N/A,Isopterygium pulchellum (Hedw.) Jaeg.,Isopterygium pulchellum (Hedw.) Jaeg.,Ochyra,1996,N/A,Argentina,Tierra del Fuego,N/A,N/A,"Tierra del Fuego australis, Valle del río Pipo, suelo humoso húmedo en el pendiente del río, 300 m s.m., bastante copiosamente.",Valle del río Pipo,suelo humoso húmedo en el pendiente del río,soil,300 m s.m.,"54°46'S, 68°20'W",N/A,Typed,no type status
0239_C2079597F.jpg,E. P. Killip & A. C. Smith,E. P. Killip,A. C. Smith,14971,"November 29, 1926",1926-11-29,N/A,Isoterygium tenerrimum (Sw.) Mitt.,Isoterygium tenerrimum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Colombia,Santander,N/A,N/A,"Dept. Santander, between Puerto Wilches and Puerto Santos, Hilltops","between Puerto Wilches and Puerto Santos, Hilltops",N/A,N/A,N/A,N/A,N/A,Mix of Handwritten and Typed,no type status
0240_C2079598F.jpg,Richard Evans Schultes,Richard Evans Schultes,N/A,11110,"Dec., 1950",1950-12-00,1950-12-00,Isoterygium tenerum (Sw.) Mitt.,Isoterygium tenerum (Sw.) Mitt.,Dana Griffin III,1950,N/A,Colombia,Meta,N/A,N/A,Intendencia del Meta: alrededores de Villavicencio.,alrededores de Villavicencio,N/A,N/A,Alt. 500 m.,N/A,1055473,Typed,no type status
0241_C2079599F.jpg,D.C. Geijskes,D.C. Geijskes,N/A,N/A,29-9-1952,1952-09-29,1952-09-29,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,H.R. Zielman,N/A,N/A,Surinam,N/A,N/A,N/A,"Marowijne river, Armina falls rainforest On roots and rocks on bank of river, shai.","Marowijne river, Armina falls rainforest","On roots and rocks on bank of river, shai","roots, rocks",N/A,N/A,1073518,Typed,no type status
0242_C2079600F.jpg,Ynes Mexia,Ynes Mexia,N/A,8430,"July 6, 1930",1930-07-06,1930-07-06,Isoterygium brachyrrhachis (Mitt.) Mitt. ex Jaeg. & Sauerb.,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,"Agricultural College land, Horticultural Hill.","Agricultural College land, Horticultural Hill",On rotten wood near base. Abundant.,wood,Alt. 870 m.,N/A,1039979,Typed,no type status
0243_C2079601F.jpg,Ynes Mexia,Ynes Mexia,N/A,4888,"July 21, 1930",1930-07-21,1930-07-21,Isoptrygium laxum (Hpe.) Broth.,Isoptrygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College. Corrego Ribeirão.,"Viçosa Agricultural College, Corrego Ribeirão","Shady streambanks, On rotten wood.",wood,Alt. 675 m.,N/A,873365,Typed,no type status
0244_C2079602F.jpg,"Ynes Mexia, No. 8030",Ynes Mexia,N/A,8030,"Dec. 8, 1930",1930-12-08,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,State of Minas Geraes,N/A,Vicosa,Road to Sao Luiz.,Road to Sao Luiz,Dense forest,On rotten logs,Alt. 710 m.,N/A,870841,Typed,no type status
0245_C2079603F.jpg,Ynes Mexia,Ynes Mexia,N/A,54421,"Dec. 23, 1930",1930-12-23,1930-12-23,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands. Base of Horticulture Hill.,"Viçosa Agricultural College lands, Base of Horticulture Hill",On rotting logs in woods,log,Alt. 670 m.,N/A,370823,Typed,no type status
0246_C2079604F.jpg,"H. S. Irwin, R. M. Harley, G. L. Smith",H. S. Irwin,"R. M. Harley, G. L. Smith",31332,2 March 1971,1971-03-02,N/A,Isoterygium tenerum (Sw.) Mitt.,Isoterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brasil,N/A,N/A,N/A,Valley of the Rio das Ondas,Valley of the Rio das Ondas,"On the bark and exposed roots of Coccoloba sp., and on adjacent soil, at river bank, Cerrado gallery forest, and adjacent out-curve, ca. 10km W. of Barreiras","bark, soil",ca. 500m.,N/A,1059328,Typed,no type status
0247_C2079606F.jpg,Ynes Mexia,Ynes Mexia,N/A,4884,"July 21, 1929",1929-07-21,N/A,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,"Vicosa Agricultural College lands, Corrego Felizbina","Vicosa Agricultural College lands, Corrego Felizbina","Shady streambanks, on rotten logs",log,Alt. 675 m.,N/A,830845,Typed,no type status
0248_C2079607F.jpg,Ynes Mexia,Ynes Mexia,N/A,4690,"May 14, 1930",1930-05-14,1930-05-14,Isoptrygium curvifolium (Sw.) Mitt. Ex p.,Isoptrygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,Viçosa,Fazenda de Cresciuma. Wood on slope. On rotten log.,"Fazenda de Cresciuma, wood on slope, on rotten log",Wood on slope,wood,Alt. 700 m.,N/A,870839,Typed,no type status
0249_C2079608F.jpg,Ynes Mexia,Ynes Mexia,N/A,4884,"July 21, 1930",1930-07-21,1930-07-21,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Gerais,N/A,N/A,Viçosa Agricultural College lands. Corrego Ribeiro.,"Viçosa Agricultural College lands, Corrego Ribeiro","Shady streambank, on rotten log.",wood,Alt. 675 m.,N/A,1039977,Typed,no type status
0250_C2079609F.jpg,Ynes Mexia,Ynes Mexia,N/A,4545,"March 31, 1930",1930-03-31,1930-03-31,Isoterygium curvifolium (Hedw.) Mitt. det. Bartram,Isopterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,State of Minas Gerais,N/A,N/A,"Road to São Miguel, near stream ""Turvo"". Cut over woods on slope. On rotting tree trunk.","Road to São Miguel, near stream ""Turvo""",Cut over woods on slope,rotting tree trunk,Alt. 710 m.,N/A,1039978,Typed,no type status
0251_C2079611F.jpg,H. Schieffner,H. Schieffner,N/A,2898,Feb 6-7,1952-02-06,1952-02-07,Isoperygium anamiticum (Müll. Hal.) Broth.,Isoperygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Brasil,Sao Paulo,N/A,N/A,"prope urbem Cerqueira-Cesar, in palude","prope urbem Cerqueira-Cesar, in palude",in palude,N/A,650 m.,N/A,1012176,Typed,no type status
0252_C2079856F.jpg,Ynes Mexia,Ynes Mexia,N/A,4641,"July 6, 1930",1930-07-06,1930-07-06,Isoterygium brachyneuron (Mitt.) Mitt. ex P. de la Varde,Isoterygium tenerum (Sw.) Mitt.,R.R. Ireland,1988,N/A,Brazil,Minas Geraes,N/A,N/A,Viçosa Agricultural College lands,Viçosa Agricultural College lands,On rotting logs near base. Cut over woods,log,Alt. 670 m.,N/A,87081,Typed,no type status
0253_C2079858F.jpg,R. S. Williams,R. S. Williams,N/A,2015,1901-1902,1901-00-00,1902-00-00,Isopterygium tenerum (Sw.) Mitt.,Isopterygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Bolivia,N/A,N/A,N/A,"San Vicente, 12,000 feet",San Vicente,N/A,N/A,"12,000 feet",N/A,1039993,Typed,no type status
0254_C2079859F.jpg,R. S. Williams,R. S. Williams,N/A,2037,1901-1902,1901-00-00,1902-12-31,Isoptrygium tenerum (Sw.) Mitt.,Isoptrygium tenerum (Sw.) Mitt.,R. R. Ireland,1988,N/A,Bolivia,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,101742,Mix of Handwritten and Typed,no type status
0255_C2010970F.jpg,I. Hagen,I. Hagen,N/A,N/A,N/A,N/A,N/A,Cetraria islandica (L.) Ach. var. crispa (Ach.) Röhl.,Cetraria islandica (L.) Ach. var. crispa (Ach.) Röhl.,N/A,N/A,N/A,Norvegia,N/A,N/A,N/A,"Norvegia, Vidda, montibus ad f. [fjeld] Hardanger","Vidda, montibus ad fjeld Hardanger",N/A,N/A,altit. mtr. 900-1200 mtr,N/A,N/A,Typed,no type status
0256_C2010972F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pogonatum urnigerum Brid.,Pogonatum urnigerum Brid.,N/A,N/A,N/A,England,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,N/A,Typed,no type status
0257_C2000534F.jpg,C. de Jussieu,C. de Jussieu,N/A,N/A,1878,1878-00-00,N/A,Polytrichum juniperinum,Polytrichum juniperinum,N/A,N/A,N/A,France,Pyrénées,N/A,Gorges de Jaret,Pyrénées: Gorges de Jaret,Gorges de Jaret,N/A,N/A,N/A,N/A,N/A,Handwritten,no type status
0258_C2000536F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Polytrichum juniperinum,Polytrichum juniperinum,N/A,N/A,N/A,England,Sussex,N/A,N/A,"Sussex, England","Sussex, England",N/A,N/A,N/A,N/A,1096014,Typed,no type status
0259_C2000538F.jpg,G. E. Hunt,G. E. Hunt,N/A,N/A,N/A,N/A,N/A,Isoetes lacustris,Isoetes lacustris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Upper Lough Erne,Upper Lough Erne,N/A,N/A,N/A,N/A,1182972,Mix of Handwritten and Typed,no type status
0260_C2000542F.jpg,Herbarium Ed. Jeanpert,Ed. Jeanpert,N/A,N/A,N/A,N/A,N/A,Sphagnum medium Limpr.,Sphagnum medium Limpr.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Villers-aux-Bois, route de Souchez, ravine","Villers-aux-Bois, route de Souchez, ravine",N/A,N/A,N/A,N/A,1058477,Handwritten,no type status
0261_C2000932F.jpg,C. Maler Frh.,C. Maler Frh.,N/A,476,8. Sept. 1905,1905-09-08,N/A,Polytrichum urnigerum (L.) Pal. Beauv. c. fr.,Polytrichum urnigerum (L.) Pal. Beauv. c. fr.,L. Beier,Nov. 10. 1909,N/A,N/A,N/A,N/A,N/A,"Seeb.) Ralnen auf Erde in Felsspalten zwischen Binken und Seeblick am Feldberge, etwa 1210 m. s. M.",[precise locality unknown],N/A,soil,etwa 1210 m. s. M.,N/A,1123491,Typed,no type status
0262_C2000934F.jpg,leg. Zd. Pilous,Zd. Pilous,N/A,214,V.1946,1946-05-00,1946-05-00,Polytrichum juniperinum Hedw.,Polytrichum juniperinum Hedw.,N/A,N/A,N/A,Bohemia,N/A,N/A,N/A,"Montes Krkonose, in declivis graminosis silvaticis prope pagum Horni Vrchlabi, ca 580 m","Montes Krkonose, near Horni Vrchlabi",in declivis graminosis silvaticis,soil,ca 580 m,N/A,1270015,Handwritten,no type status
0263_C2000936F.jpg,Collected in 1843 by James Thompson,James Thompson,N/A,N/A,1843,1843-00-00,1843-00-00,Gonatium marginatum,Gonatium marginatum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1230970,Handwritten,no type status
0264_C2000938F.jpg,Herbarium Ed. Jeanpert,Ed. Jeanpert,N/A,N/A,N/A,N/A,N/A,Hypnum cupressiforme,Hypnum cupressiforme,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,105846,Typed,no type status
0265_C2000940F.jpg,N/A,N/A,N/A,N/A,May 1945,1945-05-00,1945-05-00,Polytrichum alpinum var. septentrionale (Sw.) Brid.,Polytrichum alpinum var. septentrionale (Sw.) Brid.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1153426,Typed,no type status
0266_C2000943F.jpg,C. Jensen,C. Jensen,N/A,N/A,25/10 1901,1901-10-25,1901-10-25,Pogonatum urnigerum (Hedw.) P. Beauv.,Pogonatum urnigerum (Hedw.) P. Beauv.,N/A,N/A,N/A,Denmark,Sjælland,N/A,N/A,"Sjælland, Maglebrækmose by Hvalsø in a gravel-pit",Maglebrækmose by Hvalsø in a gravel-pit,N/A,soil,N/A,N/A,APR 1953,Typed,no type status
0267_C2000945F.jpg,Herbarium Ed. Jeanpert,Ed. Jeanpert,N/A,N/A,15 Octobre 1889,1889-10-15,1889-10-15,Bryum argenteum Hedw. var. muticum Sendtn. in Mart.,Bryum argenteum Hedw. var. muticum Sendtn. in Mart.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1058475,Handwritten,no type status
0268_C2000947F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saxifraga aizoon var. surculosa (Engl. & Irmsch.),Saxifraga aizoon var. surculosa (Engl. & Irmsch.),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1058481,Typed,no type status
0269_C2000949F.jpg,Gift of Elmer J. Richards,Elmer J. Richards,N/A,N/A,N/A,N/A,N/A,Sphagnum rubellum,Sphagnum rubellum,N/A,N/A,N/A,Scotland,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1182976,Mix of Handwritten and Typed,no type status
0270_C2010614F.jpg,Arnould,Arnould,N/A,698,VI.18.1924,1924-06-18,1924-06-18,Sphagnum junghuhnianum Dozy & Molk.,Sphagnum junghuhnianum Dozy & Molk.,Arnould,VI.18.1924,N/A,France,Haute-Savoie,N/A,N/A,"Source (près du lac) Léman, Val d'Evian, à 375 m","Source (près du lac) Léman, Val d'Evian",N/A,N/A,à 375 m,N/A,1050871,Handwritten,no type status
0271_C2010616F.jpg,Leg. M. Onraedt,M. Onraedt,N/A,76.5.1970,Le 7.9.1976,1976-09-07,N/A,Sphagnum universum f. Beauv. Schimp.,Sphagnum universum f. Beauv. Schimp.,N/A,N/A,N/A,Belgique,N/A,N/A,N/A,"Fagne Wallonne, val d'Orneau, entre Mazy et Balâtre","Fagne Wallonne, val d'Orneau, between Mazy and Balâtre",tourbière,soil,alt. 170m,N/A,1050867,Typed,no type status
0272_C2010618F.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Pogonatum urnigerum, Brid.",Pogonatum urnigerum,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1058318,Typed,no type status
0273_C2010620F.jpg,J. Lehm. u. Stizenberger,J. Lehm.,Stizenberger,9864,23. August 1850,1850-08-23,N/A,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,An Walfahrtskirch bei Salem,An Walfahrtskirch bei Salem,N/A,N/A,N/A,N/A,1054838,Typed,no type status
0274_C2010622F.jpg,Jack Kiefer,Jack Kiefer,N/A,995B,17 Oktober 1962,1962-10-17,1962-10-17,Pogonatum urnigerum (L.) P. Beauv.,Pogonatum urnigerum (L.) P. Beauv.,N/A,N/A,N/A,Austria,Steiermark,N/A,N/A,a. d. Gossen Waldwiese auf rotem Sandsteinbrechschiefer,Gossen Waldwiese auf rotem Sandsteinbrechschiefer,N/A,soil,N/A,N/A,1054931,Typed,no type status
0275_C2010624F.jpg,A. L. Wollaston et Schauinsland,A. L. Wollaston,Schauinsland,968b,September 1902,1902-09-00,N/A,Polytrichum lanigerum (L.) P. Beauv.,Polytrichum lanigerum (L.) P. Beauv.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[precise locality unknown],N/A,N/A,N/A,N/A,1055050,Typed,no type status
0276_C2010626F.jpg,Coll. and deerm. C. Jensen,C. Jensen,N/A,104,"November 21, 1904",1904-11-21,1904-11-21,Pogonatum urnigerum (Hedw.) P. C. F.,Pogonatum urnigerum (Hedw.) P. C. F.,C. Jensen,N/A,N/A,Denmark,Zealand,N/A,N/A,sandy soil in Maglekov south of Hvalsø,sandy soil in Maglekov south of Hvalsø,sandy soil,soil,N/A,N/A,N/A,Typed,no type status
0277_C2010974F.jpg,P. Allorge,P. Allorge,N/A,49,Mai 1928,1928-05-00,1928-05-00,Bryotheca Iberica,Bryotheca Iberica,P. Allorge,11. V. 1927.,N/A,Spain,Navarra,N/A,Puente la Reina,"Puente la Reina (Navarra). Talus argileux (schisteux) avec Helianthemum vulgare, Dianthus pungens, Linaria spicata (L.) Chaz., Linaria triornithophora (L.) Willk., Alkanna tinctoria (L.) Tausch., Phlomis lychnitis L., etc.",Puente la Reina,"Talus argileux (schisteux) avec Helianthemum vulgare, Dianthus pungens, Linaria spicata (L.) Chaz., Linaria triornithophora (L.) Willk., Alkanna tinctoria (L.) Tausch., Phlomis lychnitis L., etc.",soil,N/A,N/A,1200129,Typed,no type status
0278_C2010976F.jpg,leg. Zd. Pilous,Zd. Pilous,N/A,1025,VII.1949,1949-07-00,1949-07-00,Pogonatum urnigerum Pal. var. humile Brid.,Pogonatum urnigerum var. humile,N/A,N/A,N/A,Slovakia,N/A,N/A,N/A,"Montes Nízké Tatry; In terra montis Ďumbier, cca 1840 m",Montes Nízké Tatry; In terra montis Ďumbier,N/A,soil,cca 1840 m,N/A,1350857,Typed,no type status
0279_C1042257F.jpg,S. Churchill et al.,S. Churchill,N/A,22853,12 May 2004,2004-05-12,N/A,Neckera scabridens C. Müller,Neckera scabridens C. Müller,S. Churchill,Jun 2004,N/A,Bolivia,Chuquisaca,Belisario Boeto,Villa Serrano,"Monte Grande, ca. 32 km de Villa Serrano. Bosque montano de yungas. Con Purumpitys exigua, Podocarpus, Myrcianthes.","Monte Grande, approximately 32 kilometers from Villa Serrano",Bosque montano de yungas,bark,2740 m,"18°43'04""S 64°29'07""W",1193467,Typed,no type status
0280_K000931304.jpg,E. Cordula (leg.); Melo & K. Pinheiro,E. Cordula,"Melo, K. Pinheiro",14722,23/IV/2007,2007-04-23,N/A,Vigna peduncularis (Kunth) Fawc. & Rendle,Ancistrotropis peduncularis (Fawcett & Rendle) A. Delgado,G. P. Lewis,12.2012,N/A,Brasil,Pernambuco,N/A,Mirandiba,"Municipio de Mirandiba, Serra das Umburanas (afloramento rochoso)",Serra das Umburanas,afloramento rochoso,rock,457 m,08°12'S; 38°32'W,K000931304,Typed,no type status
0281_EIG.6763.jpg,Ilkka Kukkonen,Ilkka Kukkonen,N/A,11003,13. Sept. 1981,1981-09-13,1981-09-13,Arthropteris tenella (G. Forst.) J. Sm.,Arthropteris tenella (G. Forst.) J. Sm.,S. Kurvola,1982,N/A,Australia,Queensland,N/A,Atherton Tableland,"Atherton Tableland, patch of rain forest at Malanda","Atherton Tableland, patch of rain forest at Malanda",Patch of rain forest,Climbing on tree stems,N/A,N/A,H 159150,Typed,no type status
0282_K001046329.jpg,Pabst,Pabst,N/A,2121,7-9-60,1960-09-07,1960-09-07,Avicennia tomentosa,Avicennia tomentosa,Pabst,23-9-60,N/A,Brazil,Rio de Janeiro,N/A,N/A,"Brasil: Guanabara, Ilha do Governador",Ilha do Governador,Mangue,soil,N/A,N/A,K000146329,Typed,no type status
0283_K000964719.jpg,W. Hoehne,W. Hoehne,N/A,10228,xii.1933,1933-12-00,1933-12-00,Cestrum corymbosum Schltdl.,Cestrum corymbosum Schltdl.,Kuhlmann,N/A,N/A,Brasil,São Paulo,"Cantareira, São Paulo",N/A,"Cantareira, São Paulo, ...","Cantareira, São Paulo",N/A,N/A,Alt. -,N/A,N/A,Typed,no type status
0284_EIG.5460.jpg,H. Eggert,H. Eggert,N/A,N/A,May,0000-05-00,0000-05-00,Cystopteris bulbifera (L.) Bernh.,Cystopteris bulbifera (L.) Bernh.,N/A,N/A,N/A,United States,Illinois,N/A,N/A,"Bluffs, Illinois",Bluffs,N/A,N/A,N/A,N/A,1126455,Handwritten,no type status
0285_EIG.435.jpg,T. Rulkonen 12608,T. Rulkonen,N/A,12608,8.XI.1982,1982-11-08,N/A,Dryopteris inaequalis (Schlechtend.) Kuntze,Dryopteris inaequalis (Schlechtend.) Kuntze,J. Sarvela,1987,N/A,Ethiopia,Bale Adm. Reg.,N/A,N/A,"Bale Adm. Reg., Saneti plateau and Mount Batu, 06°55'N 39°45'E, c. 4000-4200 m. Alpine belt dominated by Festuca schesfieri, Euryops pinifolius, Anthemis tigreensis.",Saneti plateau and Mount Batu,"On the way to Saneti plateau from Robe. Steep forested slope of a river canyon, e.g. Juniperus procera. Pastured slope.",N/A,c. 4000-4200 m,06°55'N 39°45'E,H1489739,Typed,no type status
